,Data Type,UTC Time,Latitude,North/South,Longitude,East/West,Quality,Satellites Num,HDOP,Altitude,Alit Unit,Geoid Height,Geo Unit,Comm Time,Check Sum,x,y
2005-09-25 23:58:52,$GPGGA,235852,3923.4828,N,11946.3003,W,1,10,1.3,1488.3,M,-22.1,M,,"*44
",1945052.812936719,-262602.4376276813
2005-09-25 23:58:54,$GPGGA,235854,3923.4818,N,11946.3291,W,1,10,1.3,1490.6,M,-22.1,M,,"*44
",1945011.4387754684,-262615.3086406465
2005-09-25 23:58:56,$GPGGA,235856,3923.4818,N,11946.3580,W,1,10,1.2,1492.8,M,-22.1,M,,"*4C
",1944969.427130574,-262626.34413600154
2005-09-25 23:58:58,$GPGGA,235858,3923.4819,N,11946.3872,W,2,10,1.1,1495.2,M,-22.1,M,,"*4E
",1944926.9301867192,-262637.30657168105
2005-09-25 23:59:00,$GPGGA,235900,3923.4824,N,11946.4165,W,2,10,1.1,1497.8,M,-22.1,M,,"*4C
",1944884.0910605974,-262647.5575438906
2005-09-25 23:59:02,$GPGGA,235902,3923.4828,N,11946.4461,W,2,10,1.1,1500.4,M,-22.1,M,,"*40
",1944840.865065347,-262658.11013085366
2005-09-25 23:59:04,$GPGGA,235904,3923.4832,N,11946.4758,W,2,10,1.1,1502.9,M,-22.1,M,,"*4B
",1944797.4937294244,-262668.70061886654
2005-09-25 23:59:06,$GPGGA,235906,3923.4837,N,11946.5057,W,2,10,1.1,1505.3,M,-22.1,M,,"*48
",1944753.7824797274,-262679.1798418958
2005-09-25 23:59:08,$GPGGA,235908,3923.4844,N,11946.5359,W,2,09,1.1,1507.8,M,-22.1,M,,"*4E
",1944709.5367484102,-262689.3986303851
2005-09-25 23:59:10,$GPGGA,235910,3923.4851,N,11946.5661,W,2,10,1.1,1510.5,M,-22.1,M,,"*4E
",1944665.2910534793,-262699.61712809274
2005-09-25 23:59:12,$GPGGA,235912,3923.4857,N,11946.5963,W,2,10,1.0,1513.1,M,-22.1,M,,"*41
",1944621.0945959664,-262710.0226778743
2005-09-25 23:59:14,$GPGGA,235914,3923.4862,N,11946.6258,W,2,10,1.0,1515.9,M,-22.1,M,,"*4F
",1944577.964949855,-262720.3480469891
2005-09-25 23:59:16,$GPGGA,235916,3923.4870,N,11946.6543,W,2,10,1.0,1518.5,M,-22.1,M,,"*42
",1944536.1414196652,-262729.7293587286
2005-09-25 23:59:18,$GPGGA,235918,3923.4884,N,11946.6819,W,2,10,0.9,1520.9,M,-22.1,M,,"*4A
",1944495.3310524132,-262737.6427876263
2005-09-25 23:59:20,$GPGGA,235920,3923.4897,N,11946.7093,W,2,10,0.8,1523.4,M,-22.1,M,,"*47
",1944454.8606648964,-262745.6669706024
2005-09-25 23:59:22,$GPGGA,235922,3923.4904,N,11946.7364,W,2,10,0.8,1525.8,M,-22.1,M,,"*4F
",1944415.1215976055,-262754.70045229094
2005-09-25 23:59:24,$GPGGA,235924,3923.4910,N,11946.7633,W,2,10,0.9,1528.3,M,-22.1,M,,"*4C
",1944375.7224909377,-262763.8446989385
2005-09-25 23:59:26,$GPGGA,235926,3923.4915,N,11946.7903,W,2,10,0.9,1530.8,M,-22.1,M,,"*45
",1944336.2272380614,-262773.21422797884
2005-09-25 23:59:28,$GPGGA,235928,3923.4920,N,11946.8171,W,2,10,1.0,1533.6,M,-22.1,M,,"*4A
",1944297.022746697,-262782.5071844775
2005-09-25 23:59:30,$GPGGA,235930,3923.4925,N,11946.8439,W,2,10,1.0,1536.3,M,-22.1,M,,"*4F
",1944257.8182813195,-262791.79991181893
2005-09-25 23:59:32,$GPGGA,235932,3923.4931,N,11946.8702,W,2,10,1.0,1538.9,M,-22.1,M,,"*47
",1944219.2914893506,-262800.71422659274
2005-09-25 23:59:34,$GPGGA,235934,3923.4936,N,11946.8957,W,2,10,1.0,1541.6,M,-22.1,M,,"*49
",1944181.9768525395,-262809.510323237
2005-09-25 23:59:36,$GPGGA,235936,3923.4940,N,11946.9216,W,2,10,1.0,1544.4,M,-22.2,M,,"*41
",1944144.1299582985,-262818.6462209333
2005-09-25 23:59:38,$GPGGA,235938,3923.4945,N,11946.9482,W,2,10,1.0,1547.3,M,-22.2,M,,"*45
",1944105.2163292782,-262827.8617232126
2005-09-25 23:59:40,$GPGGA,235940,3923.4951,N,11946.9753,W,2,10,1.0,1550.2,M,-22.2,M,,"*47
",1944065.52670464,-262837.0804826186
2005-09-25 23:59:42,$GPGGA,235942,3923.4957,N,11947.0032,W,2,10,1.1,1553.1,M,-22.2,M,,"*4A
",1944024.6741721497,-262846.6043201791
2005-09-25 23:59:44,$GPGGA,235944,3923.4965,N,11947.0314,W,2,10,1.0,1555.8,M,-22.2,M,,"*44
",1943983.2872021904,-262855.8677157084
2005-09-25 23:59:46,$GPGGA,235946,3923.4972,N,11947.0587,W,2,10,1.1,1558.5,M,-22.2,M,,"*4D
",1943943.2577514057,-262864.97473932494
2005-09-25 23:59:48,$GPGGA,235948,3923.4979,N,11947.0861,W,2,10,1.0,1561.1,M,-22.2,M,,"*42
",1943903.082965046,-262874.11968684493
2005-09-25 23:59:50,$GPGGA,235950,3923.4987,N,11947.1143,W,2,10,1.0,1563.5,M,-22.2,M,,"*44
",1943861.6960965062,-262883.3823377105
2005-09-25 23:59:52,$GPGGA,235952,3923.4996,N,11947.1428,W,2,10,0.8,1565.9,M,-22.2,M,,"*4D
",1943819.8239845042,-262892.57187275385
2005-09-25 23:59:54,$GPGGA,235954,3923.5005,N,11947.1711,W,2,10,0.8,1568.2,M,-22.2,M,,"*46
",1943778.2426435042,-262901.68483194534
2005-09-25 23:59:56,$GPGGA,235956,3923.5014,N,11947.1994,W,2,10,0.9,1570.4,M,-22.2,M,,"*49
",1943736.6613400907,-262910.79753623647
2005-09-25 23:59:58,$GPGGA,235958,3923.5022,N,11947.2276,W,2,10,1.0,1572.7,M,-22.2,M,,"*4F
",1943695.2746158321,-262920.0591697985
2005-09-26 00:00:00,$GPGGA,000000,3923.5033,N,11947.2558,W,2,10,1.0,1574.3,M,-22.2,M,,"*46
",1943653.7404043754,-262928.75852725806
2005-09-26 00:00:02,$GPGGA,000002,3923.5045,N,11947.2839,W,2,10,1.1,1575.6,M,-22.2,M,,"*4A
",1943612.3024280614,-262937.2321360338
2005-09-26 00:00:04,$GPGGA,000004,3923.5056,N,11947.3121,W,2,10,1.2,1576.9,M,-22.2,M,,"*40
",1943570.7683016153,-262945.93098896573
2005-09-26 00:00:06,$GPGGA,000006,3923.5068,N,11947.3404,W,2,08,1.2,1578.4,M,-22.2,M,,"*47
",1943529.0396805787,-262954.4804017188
2005-09-26 00:00:08,$GPGGA,000008,3923.5079,N,11947.3688,W,2,07,1.2,1580.1,M,-22.2,M,,"*42
",1943487.2149077456,-262963.25505305576
2005-09-26 00:00:10,$GPGGA,000010,3923.5090,N,11947.3974,W,2,07,1.2,1581.8,M,-22.2,M,,"*48
",1943445.099445929,-262972.10575093183
2005-09-26 00:00:12,$GPGGA,000012,3923.5100,N,11947.4260,W,2,08,1.5,1583.6,M,-22.2,M,,"*4F
",1943403.0331941126,-262981.14352924924
2005-09-26 00:00:14,$GPGGA,000014,3923.5110,N,11947.4545,W,2,08,1.2,1585.3,M,-22.2,M,,"*4C
",1943361.1123482825,-262990.1428977829
2005-09-26 00:00:16,$GPGGA,000016,3923.5119,N,11947.4829,W,2,08,1.3,1587.3,M,-22.2,M,,"*43
",1943319.3860729986,-262999.2911995316
2005-09-26 00:00:18,$GPGGA,000018,3923.5119,N,11947.5115,W,2,09,1.1,1589.3,M,-22.2,M,,"*47
",1943277.8115781264,-263010.2016019191
2005-09-26 00:00:20,$GPGGA,000020,3923.5121,N,11947.5399,W,2,09,1.1,1591.3,M,-22.2,M,,"*48
",1943236.4295058318,-263020.6607685224
2005-09-26 00:00:22,$GPGGA,000022,3923.5127,N,11947.5686,W,1,09,1.7,1593.1,M,-22.2,M,,"*42
",1943194.4147140635,-263030.4847551147
2005-09-26 00:00:24,$GPGGA,000024,3923.5136,N,11947.5972,W,1,09,1.2,1595.0,M,-22.2,M,,"*42
",1943152.3978381967,-263039.70831414196
2005-09-26 00:00:26,$GPGGA,000026,3923.5144,N,11947.6257,W,1,09,1.7,1597.3,M,-22.2,M,,"*4E
",1943110.5755244973,-263049.08080856607
2005-09-26 00:00:28,$GPGGA,000028,3923.5154,N,11947.6539,W,1,09,2.4,1599.4,M,-22.2,M,,"*47
",1943069.0910254235,-263057.9639350053
2005-09-26 00:00:30,$GPGGA,000030,3923.5163,N,11947.6826,W,1,10,1.3,1601.7,M,-22.2,M,,"*44
",1943026.9288987557,-263067.224859986
2005-09-26 00:00:32,$GPGGA,000032,3923.5171,N,11947.7111,W,2,10,0.8,1604.1,M,-22.2,M,,"*43
",1942985.1066953796,-263076.5965795894
2005-09-26 00:00:34,$GPGGA,000034,3923.5178,N,11947.7395,W,2,10,0.8,1606.5,M,-22.2,M,,"*44
",1942943.4790466374,-263086.1172395529
2005-09-26 00:00:36,$GPGGA,000036,3923.5177,N,11947.7680,W,2,10,0.8,1608.8,M,-22.2,M,,"*4B
",1942902.0992921127,-263097.17449778947
2005-09-26 00:00:38,$GPGGA,000038,3923.5163,N,11947.7965,W,2,10,0.8,1611.1,M,-22.2,M,,"*45
",1942861.3585282883,-263110.66690803017
2005-09-26 00:00:40,$GPGGA,000040,3923.5133,N,11947.8249,W,2,10,0.9,1613.5,M,-22.2,M,,"*42
",1942821.5495254484,-263127.118347995
2005-09-26 00:00:42,$GPGGA,000042,3923.5089,N,11947.8531,W,2,10,0.8,1615.9,M,-22.2,M,,"*43
",1942782.7192910248,-263146.1160024732
2005-09-26 00:00:44,$GPGGA,000044,3923.5031,N,11947.8808,W,2,10,0.8,1618.3,M,-22.2,M,,"*46
",1942745.303868879,-263167.5454673985
2005-09-26 00:00:46,$GPGGA,000046,3923.4959,N,11947.9078,W,2,10,0.9,1620.7,M,-22.2,M,,"*42
",1942709.5939403705,-263191.3304849973
2005-09-26 00:00:48,$GPGGA,000048,3923.4872,N,11947.9340,W,2,10,0.9,1623.0,M,-22.2,M,,"*48
",1942675.7839705255,-263217.6202782573
2005-09-26 00:00:50,$GPGGA,000050,3923.4776,N,11947.9596,W,2,10,0.9,1625.6,M,-22.2,M,,"*47
",1942643.2883122906,-263245.36709896266
2005-09-26 00:00:52,$GPGGA,000052,3923.4678,N,11947.9852,W,2,10,0.9,1628.2,M,-22.2,M,,"*46
",1942610.8907378984,-263273.48838276986
2005-09-26 00:00:54,$GPGGA,000054,3923.4577,N,11948.0109,W,2,10,0.8,1630.7,M,-22.2,M,,"*40
",1942578.495015851,-263302.20960070996
2005-09-26 00:00:56,$GPGGA,000056,3923.4477,N,11948.0366,W,2,10,0.8,1633.2,M,-22.2,M,,"*4E
",1942546.0499368615,-263330.7432622987
2005-09-26 00:00:58,$GPGGA,000058,3923.4378,N,11948.0621,W,2,10,0.8,1635.7,M,-22.2,M,,"*4D
",1942513.846239055,-263359.0131075379
2005-09-26 00:01:00,$GPGGA,000100,3923.4279,N,11948.0875,W,2,10,0.8,1638.2,M,-22.2,M,,"*46
",1942481.7876992268,-263387.2446099238
2005-09-26 00:01:02,$GPGGA,000102,3923.4180,N,11948.1126,W,2,10,0.8,1640.4,M,-22.2,M,,"*46
",1942450.1650543571,-263415.36151534703
2005-09-26 00:01:04,$GPGGA,000104,3923.4084,N,11948.1375,W,2,10,0.8,1642.4,M,-22.2,M,,"*43
",1942418.6855304844,-263442.8399407183
2005-09-26 00:01:06,$GPGGA,000106,3923.3987,N,11948.1628,W,2,10,0.8,1644.3,M,-22.2,M,,"*40
",1942386.6734688494,-263470.6580083206
2005-09-26 00:01:08,$GPGGA,000108,3923.3893,N,11948.1890,W,2,10,0.8,1646.1,M,-22.2,M,,"*47
",1942353.2054812454,-263498.2569797032
2005-09-26 00:01:10,$GPGGA,000110,3923.3798,N,11948.2158,W,2,10,0.9,1648.0,M,-22.2,M,,"*4A
",1942318.9142081053,-263526.27181424724
2005-09-26 00:01:12,$GPGGA,000112,3923.3697,N,11948.2427,W,2,10,0.9,1649.9,M,-22.2,M,,"*43
",1942284.7721447183,-263555.44857287995
2005-09-26 00:01:14,$GPGGA,000114,3923.3595,N,11948.2690,W,2,10,0.9,1651.9,M,-22.2,M,,"*43
",1942251.5512071198,-263584.583694139
2005-09-26 00:01:16,$GPGGA,000116,3923.3494,N,11948.2945,W,2,10,0.9,1653.9,M,-22.2,M,,"*44
",1942219.4438811864,-263613.2262702727
2005-09-26 00:01:18,$GPGGA,000118,3923.3397,N,11948.3194,W,2,10,0.8,1655.7,M,-22.2,M,,"*42
",1942188.012054515,-263640.8905462118
2005-09-26 00:01:20,$GPGGA,000120,3923.3299,N,11948.3449,W,2,10,0.8,1657.6,M,-22.2,M,,"*40
",1942155.7569271594,-263668.9706817557
2005-09-26 00:01:22,$GPGGA,000122,3923.3198,N,11948.3707,W,2,10,0.8,1659.6,M,-22.2,M,,"*47
",1942123.212854215,-263697.72698128
2005-09-26 00:01:24,$GPGGA,000124,3923.3097,N,11948.3970,W,2,10,0.8,1661.7,M,-22.2,M,,"*4B
",1942089.9417055445,-263726.67365673074
2005-09-26 00:01:26,$GPGGA,000126,3923.2995,N,11948.4235,W,2,10,0.8,1663.8,M,-22.2,M,,"*43
",1942056.4287151305,-263755.883680398
2005-09-26 00:01:28,$GPGGA,000128,3923.2894,N,11948.4497,W,2,10,0.8,1666.0,M,-22.2,M,,"*4E
",1942023.3024966614,-263784.7917822385
2005-09-26 00:01:30,$GPGGA,000130,3923.2797,N,11948.4748,W,2,10,0.9,1668.2,M,-22.2,M,,"*47
",1941991.5786791767,-263812.53102082276
2005-09-26 00:01:32,$GPGGA,000132,3923.2699,N,11948.4999,W,2,10,0.9,1670.4,M,-22.2,M,,"*47
",1941959.9037789283,-263840.4573918333
2005-09-26 00:01:34,$GPGGA,000134,3923.2600,N,11948.5252,W,2,10,0.9,1672.4,M,-22.2,M,,"*4E
",1941927.9870451444,-263868.64712469483
2005-09-26 00:01:36,$GPGGA,000136,3923.2501,N,11948.5508,W,2,10,0.9,1674.5,M,-22.2,M,,"*41
",1941895.633981315,-263896.95098876266
2005-09-26 00:01:38,$GPGGA,000138,3923.2399,N,11948.5768,W,2,10,0.9,1676.6,M,-22.2,M,,"*4D
",1941862.8465567406,-263925.9691079867
2005-09-26 00:01:40,$GPGGA,000140,3923.2296,N,11948.6033,W,2,10,0.9,1678.8,M,-22.2,M,,"*46
",1941829.3811525744,-263955.36490520457
2005-09-26 00:01:42,$GPGGA,000142,3923.2191,N,11948.6303,W,2,10,0.9,1681.1,M,-22.2,M,,"*4F
",1941795.286872604,-263985.3257068663
2005-09-26 00:01:44,$GPGGA,000144,3923.2084,N,11948.6577,W,2,10,0.9,1683.3,M,-22.2,M,,"*49
",1941760.7090790074,-264015.813389354
2005-09-26 00:01:46,$GPGGA,000146,3923.1974,N,11948.6856,W,2,10,0.9,1685.6,M,-22.2,M,,"*43
",1941725.551494031,-264047.0533908496
2005-09-26 00:01:48,$GPGGA,000148,3923.1863,N,11948.7141,W,2,10,0.9,1687.9,M,-22.2,M,,"*49
",1941689.5705053895,-264078.70912691194
2005-09-26 00:01:50,$GPGGA,000150,3923.1748,N,11948.7429,W,2,10,0.9,1690.1,M,-22.2,M,,"*43
",1941653.3495551292,-264111.228276961
2005-09-26 00:01:52,$GPGGA,000152,3923.1632,N,11948.7725,W,2,10,0.9,1692.5,M,-22.2,M,,"*44
",1941616.014418614,-264144.23934638593
2005-09-26 00:01:54,$GPGGA,000154,3923.1514,N,11948.8026,W,2,10,0.9,1694.8,M,-22.2,M,,"*45
",1941578.0503191133,-264177.81533482205
2005-09-26 00:01:56,$GPGGA,000156,3923.1394,N,11948.8332,W,2,10,0.9,1697.2,M,-22.2,M,,"*46
",1941539.4572417522,-264211.95622743794
2005-09-26 00:01:58,$GPGGA,000158,3923.1275,N,11948.8639,W,2,10,0.9,1699.7,M,-22.2,M,,"*43
",1941500.6693787754,-264245.9475761998
2005-09-26 00:02:00,$GPGGA,000200,3923.1158,N,11948.8947,W,2,10,0.9,1702.2,M,-22.2,M,,"*41
",1941461.6376326603,-264279.60203835944
2005-09-26 00:02:02,$GPGGA,000202,3923.1041,N,11948.9252,W,2,10,0.9,1704.7,M,-22.2,M,,"*47
",1941423.041725947,-264313.14188427554
2005-09-26 00:02:04,$GPGGA,000204,3923.0919,N,11948.9552,W,2,10,0.8,1707.0,M,-22.2,M,,"*46
",1941385.4179103484,-264347.42762053706
2005-09-26 00:02:06,$GPGGA,000206,3923.0791,N,11948.9847,W,2,10,0.8,1709.2,M,-22.2,M,,"*4F
",1941348.8152674611,-264382.6466020131
2005-09-26 00:02:08,$GPGGA,000208,3923.0651,N,11949.0136,W,2,10,0.8,1711.3,M,-22.2,M,,"*43
",1941313.6737290272,-264419.88478378527
2005-09-26 00:02:10,$GPGGA,000210,3923.0504,N,11949.0421,W,2,10,0.8,1713.4,M,-22.2,M,,"*4F
",1941279.4570237845,-264458.28168060473
2005-09-26 00:02:12,$GPGGA,000212,3923.0351,N,11949.0700,W,2,10,0.9,1715.1,M,-22.2,M,,"*49
",1941246.4068002743,-264497.573771599
2005-09-26 00:02:14,$GPGGA,000214,3923.0191,N,11949.0975,W,2,10,0.9,1717.0,M,-22.2,M,,"*4E
",1941214.2813699674,-264538.02460581245
2005-09-26 00:02:16,$GPGGA,000216,3923.0032,N,11949.1248,W,2,10,0.9,1718.9,M,-22.2,M,,"*46
",1941182.3972301187,-264578.21166543255
2005-09-26 00:02:18,$GPGGA,000218,3922.9875,N,11949.1521,W,2,11,0.9,1720.9,M,-22.2,M,,"*49
",1941150.4145333306,-264618.02380359964
2005-09-26 00:02:20,$GPGGA,000220,3922.9717,N,11949.1790,W,2,11,0.9,1722.7,M,-22.2,M,,"*4D
",1941119.0620842937,-264657.8706681955
2005-09-26 00:02:22,$GPGGA,000222,3922.9558,N,11949.2059,W,2,12,0.9,1724.7,M,-22.2,M,,"*42
",1941087.7583471898,-264697.90463863884
2005-09-26 00:02:24,$GPGGA,000224,3922.9401,N,11949.2332,W,2,12,0.9,1726.8,M,-22.2,M,,"*4A
",1941055.7745247853,-264737.7160593341
2005-09-26 00:02:26,$GPGGA,000226,3922.9244,N,11949.2606,W,2,12,0.9,1728.9,M,-22.2,M,,"*42
",1941023.6449410648,-264777.56532864127
2005-09-26 00:02:28,$GPGGA,000228,3922.9085,N,11949.2876,W,2,12,0.9,1731.2,M,-22.2,M,,"*49
",1940992.1946892324,-264817.6366776032
2005-09-26 00:02:30,$GPGGA,000230,3922.8926,N,11949.3146,W,2,12,0.9,1733.6,M,-22.2,M,,"*4C
",1940960.7440601331,-264857.70779059024
2005-09-26 00:02:32,$GPGGA,000232,3922.8769,N,11949.3416,W,2,12,0.7,1736.1,M,-22.2,M,,"*47
",1940929.1948967215,-264897.4039868263
2005-09-26 00:02:34,$GPGGA,000234,3922.8613,N,11949.3685,W,2,12,0.8,1738.6,M,-22.2,M,,"*43
",1940897.7416725792,-264936.8745197858
2005-09-26 00:02:36,$GPGGA,000236,3922.8458,N,11949.3953,W,2,12,0.8,1741.2,M,-22.2,M,,"*42
",1940866.3843935125,-264976.1193920171
2005-09-26 00:02:38,$GPGGA,000238,3922.8303,N,11949.4222,W,2,12,0.8,1743.8,M,-22.2,M,,"*47
",1940834.881360903,-265015.40211629414
2005-09-26 00:02:40,$GPGGA,000240,3922.8150,N,11949.4492,W,2,12,0.8,1746.4,M,-22.2,M,,"*48
",1940803.1344267218,-265054.34800872306
2005-09-26 00:02:42,$GPGGA,000242,3922.8000,N,11949.4766,W,2,12,0.8,1748.9,M,-22.2,M,,"*45
",1940770.6583537795,-265092.88397472154
2005-09-26 00:02:44,$GPGGA,000244,3922.7863,N,11949.5051,W,2,12,0.9,1751.3,M,-22.2,M,,"*40
",1940735.944705702,-265129.40317067504
2005-09-26 00:02:46,$GPGGA,000246,3922.7747,N,11949.5353,W,2,12,1.0,1754.0,M,-22.2,M,,"*44
",1940697.7286187783,-265162.6353249807
2005-09-26 00:02:48,$GPGGA,000248,3922.7649,N,11949.5668,W,2,12,1.1,1756.1,M,-22.2,M,,"*4A
",1940656.7389313506,-265192.99008792924
2005-09-26 00:02:50,$GPGGA,000250,3922.7567,N,11949.5992,W,2,12,1.1,1757.9,M,-22.2,M,,"*4F
",1940613.655408993,-265220.6897849296
2005-09-26 00:02:52,$GPGGA,000252,3922.7493,N,11949.6319,W,2,12,0.8,1759.7,M,-22.2,M,,"*45
",1940569.7429853554,-265247.0046459762
2005-09-26 00:02:54,$GPGGA,000254,3922.7419,N,11949.6646,W,2,12,0.8,1761.5,M,-22.2,M,,"*47
",1940525.8303762877,-265273.3191563952
2005-09-26 00:02:56,$GPGGA,000256,3922.7346,N,11949.6972,W,2,12,0.8,1763.3,M,-22.2,M,,"*44
",1940482.0139129148,-265299.4078998269
2005-09-26 00:02:58,$GPGGA,000258,3922.7273,N,11949.7298,W,2,12,0.8,1765.2,M,-22.2,M,,"*44
",1940438.1972675049,-265325.4962948196
2005-09-26 00:03:00,$GPGGA,000300,3922.7201,N,11949.7624,W,2,12,0.8,1766.7,M,-22.2,M,,"*48
",1940394.3313812655,-265351.3970008615
2005-09-26 00:03:02,$GPGGA,000302,3922.7129,N,11949.7952,W,2,12,0.8,1768.0,M,-22.2,M,,"*44
",1940350.174528891,-265377.373503731
2005-09-26 00:03:04,$GPGGA,000304,3922.7058,N,11949.8281,W,2,12,0.8,1769.2,M,-22.2,M,,"*4C
",1940305.823046886,-265403.20038504095
2005-09-26 00:03:06,$GPGGA,000306,3922.6986,N,11949.8611,W,2,12,0.8,1770.0,M,-22.2,M,,"*42
",1940261.3750477638,-265429.2523225115
2005-09-26 00:03:08,$GPGGA,000308,3922.6914,N,11949.8941,W,2,12,0.8,1770.4,M,-22.2,M,,"*49
",1940216.9268676995,-265455.3039030671
2005-09-26 00:03:10,$GPGGA,000310,3922.6841,N,11949.9271,W,2,12,0.9,1770.7,M,-22.2,M,,"*4A
",1940172.5275581533,-265481.5424670662
2005-09-26 00:03:12,$GPGGA,000312,3922.6768,N,11949.9602,W,2,12,0.9,1770.9,M,-22.2,M,,"*42
",1940127.9826700804,-265507.81874131644
2005-09-26 00:03:14,$GPGGA,000314,3922.6695,N,11949.9934,W,2,12,1.0,1771.0,M,-22.2,M,,"*4D
",1940083.2922027952,-265534.1327225843
2005-09-26 00:03:16,$GPGGA,000316,3922.6622,N,11950.0264,W,2,12,1.0,1770.4,M,-22.2,M,,"*49
",1940038.892340934,-265560.3702124461
2005-09-26 00:03:18,$GPGGA,000318,3922.6549,N,11950.0594,W,2,12,1.0,1770.0,M,-22.2,M,,"*45
",1939994.492295207,-265586.607345339
2005-09-26 00:03:20,$GPGGA,000320,3922.6478,N,11950.0924,W,2,11,1.0,1769.9,M,-22.2,M,,"*48
",1939949.9939774529,-265612.4694408592
2005-09-26 00:03:22,$GPGGA,000322,3922.6408,N,11950.1253,W,2,11,0.9,1770.0,M,-22.2,M,,"*4E
",1939905.5918348865,-265638.10577752406
2005-09-26 00:03:24,$GPGGA,000324,3922.6336,N,11950.1579,W,2,11,0.9,1770.4,M,-22.2,M,,"*49
",1939861.7237880677,-265664.0022575066
2005-09-26 00:03:26,$GPGGA,000326,3922.6265,N,11950.1904,W,2,11,0.8,1770.9,M,-22.2,M,,"*46
",1939817.9519186884,-265689.67298930464
2005-09-26 00:03:28,$GPGGA,000328,3922.6194,N,11950.2230,W,2,11,0.8,1771.4,M,-22.2,M,,"*46
",1939774.0344771144,-265715.38143360004
2005-09-26 00:03:30,$GPGGA,000330,3922.6119,N,11950.2555,W,2,11,0.8,1772.0,M,-22.2,M,,"*49
",1939730.4584033273,-265741.80083221395
2005-09-26 00:03:32,$GPGGA,000332,3922.6035,N,11950.2876,W,2,11,0.8,1772.5,M,-22.2,M,,"*4D
",1939687.9050483378,-265769.753718499
2005-09-26 00:03:34,$GPGGA,000334,3922.5938,N,11950.3192,W,2,11,0.8,1772.9,M,-22.2,M,,"*42
",1939646.7159093006,-265799.95140911615
2005-09-26 00:03:36,$GPGGA,000336,3922.5827,N,11950.3498,W,2,11,0.9,1773.7,M,-22.2,M,,"*4E
",1939607.6669556687,-265832.3909868464
2005-09-26 00:03:38,$GPGGA,000338,3922.5700,N,11950.3791,W,2,11,1.0,1775.0,M,-22.2,M,,"*49
",1939571.292395831,-265867.33300172456
2005-09-26 00:03:40,$GPGGA,000340,3922.5556,N,11950.4070,W,2,10,0.9,1776.8,M,-22.2,M,,"*4A
",1939537.7866089703,-265904.9267802085
2005-09-26 00:03:42,$GPGGA,000342,3922.5404,N,11950.4327,W,2,10,1.0,1778.7,M,-22.2,M,,"*46
",1939507.8714864815,-265943.18188823666
2005-09-26 00:03:44,$GPGGA,000344,3922.5247,N,11950.4552,W,2,10,0.9,1780.9,M,-22.2,M,,"*44
",1939482.8539522893,-265981.15585369704
2005-09-26 00:03:46,$GPGGA,000346,3922.5082,N,11950.4749,W,2,10,0.8,1783.1,M,-22.2,M,,"*4F
",1939462.2995230507,-266019.5629728237
2005-09-26 00:03:48,$GPGGA,000348,3922.4910,N,11950.4932,W,2,10,0.8,1785.3,M,-22.2,M,,"*44
",1939444.123584997,-266058.7486595851
2005-09-26 00:03:50,$GPGGA,000350,3922.4734,N,11950.5114,W,2,11,0.8,1787.3,M,-22.2,M,,"*4B
",1939426.2888479426,-266098.6455588219
2005-09-26 00:03:52,$GPGGA,000352,3922.4559,N,11950.5299,W,2,11,0.8,1789.4,M,-22.2,M,,"*4F
",1939407.9685757859,-266138.4691643557
2005-09-26 00:03:54,$GPGGA,000354,3922.4381,N,11950.5482,W,2,11,0.8,1791.5,M,-22.2,M,,"*4E
",1939390.0858700771,-266178.7785939372
2005-09-26 00:03:56,$GPGGA,000356,3922.4202,N,11950.5666,W,2,11,0.9,1793.5,M,-22.2,M,,"*4D
",1939372.1064717358,-266219.3133121344
2005-09-26 00:03:58,$GPGGA,000358,3922.4024,N,11950.5851,W,2,11,0.9,1795.9,M,-22.2,M,,"*45
",1939353.9323355113,-266259.6986356258
2005-09-26 00:04:00,$GPGGA,000400,3922.3848,N,11950.6036,W,2,10,1.0,1798.2,M,-22.2,M,,"*4F
",1939335.659848749,-266299.7091754234
2005-09-26 00:04:02,$GPGGA,000402,3922.3671,N,11950.6220,W,2,10,1.7,1800.2,M,-22.2,M,,"*45
",1939317.5814775922,-266339.86890882556
2005-09-26 00:04:04,$GPGGA,000404,3922.3493,N,11950.6403,W,2,10,1.0,1801.9,M,-22.2,M,,"*47
",1939299.697221029,-266380.1778380148
2005-09-26 00:04:06,$GPGGA,000406,3922.3314,N,11950.6587,W,2,10,1.0,1803.4,M,-22.2,M,,"*4F
",1939281.716263238,-266420.7120530857
2005-09-26 00:04:08,$GPGGA,000408,3922.3131,N,11950.6774,W,2,10,1.1,1805.4,M,-22.2,M,,"*4D
",1939263.494827421,-266462.10966295784
2005-09-26 00:04:10,$GPGGA,000410,3922.2956,N,11950.6960,W,2,10,1.4,1807.5,M,-22.2,M,,"*41
",1939245.0263640436,-266501.9703954877
2005-09-26 00:04:12,$GPGGA,000412,3922.2779,N,11950.7143,W,2,10,1.8,1809.3,M,-22.2,M,,"*4C
",1939227.0918470982,-266542.0915812406
2005-09-26 00:04:14,$GPGGA,000414,3922.2599,N,11950.7325,W,2,10,2.0,1811.3,M,-22.2,M,,"*46
",1939209.4494680504,-266582.7366508628
2005-09-26 00:04:16,$GPGGA,000416,3922.2417,N,11950.7504,W,2,08,2.4,1813.3,M,-22.2,M,,"*49
",1939192.3410308592,-266623.6421838596
